Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
29667,水库,2,2,5679,,1,0.0035%,
29670,仙女,2,2,5680,,4,0.0141%,
29680,灭火,2,2,5681,,3,0.0105%,
29685,苏联,2,2,5682,,1,0.0035%,
29686,表扬,2,2,5683,,1,0.0035%,
29687,表格,2,2,5684,,1,0.0035%,
29700,克斯,2,2,5685,,1,0.0035%,
29701,商店,2,2,5686,,1,0.0035%,
29703,规矩,2,2,5687,,3,0.0105%,
29708,奶粉,2,2,5688,,1,0.0035%,
29710,改为,2,2,5689,,1,0.0035%,
29711,车上,2,2,5690,,1,0.0035%,
29713,撤销,2,2,5691,,3,0.0105%,
29716,贯穿,2,2,5692,,1,0.0035%,
29722,主观,2,2,5693,,1,0.0035%,
29723,生姜,2,2,5694,,3,0.0105%,
29728,微课,2,2,5695,,1,0.0035%,
29735,限量,2,2,5696,,1,0.0035%,
29737,封面,2,2,5697,,1,0.0035%,
29741,风情,2,2,5698,,1,0.0035%,
29750,遭受,2,2,5699,,1,0.0035%,
29753,看书,2,2,5700,,1,0.0035%,
29759,之上,2,2,5701,,1,0.0035%,
29763,小于,2,2,5702,,1,0.0035%,
29766,死的,2,2,5703,,1,0.0035%,
29767,运作,2,2,5704,,1,0.0035%,
29769,刘某,2,2,5705,,4,0.0141%,
29772,是的,2,2,5706,,1,0.0035%,
29777,之为,2,2,5707,,1,0.0035%,
29779,克兰,2,2,5708,,1,0.0035%,
29789,慈善,2,2,5709,,3,0.0105%,
29791,功德,2,2,5710,,1,0.0035%,
29793,病学,2,2,5711,,1,0.0035%,
29801,般的,2,2,1243,1,2,0.0070%,
29805,简章,2,2,5712,,1,0.0035%,
29809,路人,2,2,5713,,1,0.0035%,
29813,步伐,2,2,5714,,3,0.0105%,
29824,手的,2,2,5715,,1,0.0035%,
29825,路与,2,2,5716,,1,0.0035%,
29828,责令,2,2,5717,,1,0.0035%,
29843,誉为,2,2,5718,,1,0.0035%,
29845,叠加,2,2,5719,,3,0.0105%,
29849,开的,2,2,5720,,1,0.0035%,
29859,经费,2,2,5721,,1,0.0035%,
29864,伤口,2,2,5722,,1,0.0035%,
29868,比起,2,2,5723,,1,0.0035%,
29875,数十,2,2,5724,,1,0.0035%,
29879,安县,2,2,5725,,1,0.0035%,
29880,流畅,2,2,5726,,1,0.0035%,
29881,诠释,2,2,5727,,3,0.0105%,
29888,情商,2,2,5728,,1,0.0035%,
29892,稿件,2,2,5729,,1,0.0035%,
29895,民国,2,2,5730,,1,0.0035%,
29899,八卦,2,2,5731,,3,0.0105%,
29900,既有,2,2,5732,,1,0.0035%,
29905,时常,2,2,5733,,1,0.0035%,
29909,打好,2,2,5734,,1,0.0035%,
29912,型的,2,2,1225,2,3,0.0105%,
29914,柠檬,2,2,5735,,5,0.0176%,
29917,国道,2,2,5736,,1,0.0035%,
29918,计较,2,2,5737,,1,0.0035%,
29922,幻想,2,2,5738,,3,0.0105%,
29940,主张,2,2,5739,,1,0.0035%,
29941,冷冻,2,2,5740,,3,0.0105%,
29942,剧本,2,2,5741,,1,0.0035%,
29943,施行,2,2,5742,,1,0.0035%,
29950,往年,2,2,5743,,1,0.0035%,
29957,业内,2,2,5744,,1,0.0035%,
29961,人选,2,2,5745,,1,0.0035%,
29962,吃完,2,2,5746,,1,0.0035%,
29974,一顿,2,2,5747,,1,0.0035%,
29975,绽放,2,2,5748,,3,0.0105%,
29979,再来,2,2,5749,,1,0.0035%,
29983,一来,2,2,5750,,1,0.0035%,
29988,下次,2,2,5751,,1,0.0035%,
29993,入了,2,2,5752,,1,0.0035%,
29994,恶性,2,2,5753,,1,0.0035%,
29997,之声,2,2,5754,,1,0.0035%,
30001,古典,2,2,5755,,1,0.0035%,
30006,公职,2,2,5756,,1,0.0035%,
30007,江区,2,2,5757,,1,0.0035%,
30011,单一,2,2,5758,,1,0.0035%,
30012,构造,2,2,5759,,1,0.0035%,
30017,几点,2,2,5760,,1,0.0035%,
30021,退款,2,2,5761,,1,0.0035%,
30024,膝盖,2,2,5762,,3,0.0105%,
30026,一站,2,2,5763,,1,0.0035%,
30030,鲜花,2,2,5764,,1,0.0035%,
30031,但也,2,2,5765,,1,0.0035%,
30035,党政,2,2,5766,,1,0.0035%,
30049,恶意,2,2,5767,,1,0.0035%,
30051,省内,2,2,5768,,1,0.0035%,
30055,笔者,2,2,5769,,1,0.0035%,
30058,直至,2,2,5770,,1,0.0035%,
30061,离职,2,2,5771,,1,0.0035%,
30063,外语,2,2,5772,,1,0.0035%,
30074,电机,2,2,5773,,1,0.0035%,
30090,备受,2,2,5774,,1,0.0035%,
30092,崛起,2,2,5775,,3,0.0105%,
30098,大奖,2,2,5776,,1,0.0035%,
30103,再到,2,2,5777,,1,0.0035%,
30104,醒来,2,2,5778,,1,0.0035%,
30109,新房,2,2,5779,,1,0.0035%,
30136,万里,2,2,5780,,1,0.0035%,
30139,节课,2,2,5781,,1,0.0035%,
30141,车内,2,2,5782,,1,0.0035%,
30154,宝妈,2,2,5783,,1,0.0035%,
30155,香烟,2,2,5784,,1,0.0035%,
30156,烹饪,2,2,5785,,5,0.0176%,
30159,新春,2,2,5786,,1,0.0035%,
30160,日益,2,2,5787,,1,0.0035%,
30164,浩特,2,2,5788,,3,0.0105%,
30175,干预,2,2,5789,,1,0.0035%,
30178,商户,2,2,5790,,1,0.0035%,
30180,查验,2,2,5791,,1,0.0035%,
30184,巡察,2,2,5792,,1,0.0035%,
30196,洞口,2,2,5793,,3,0.0105%,
30215,依照,2,2,5794,,1,0.0035%,
30216,气体,2,2,5795,,1,0.0035%,
30218,收缩,2,2,5796,,1,0.0035%,
30227,贴心,2,2,5797,,1,0.0035%,
30235,大战,2,2,5798,,1,0.0035%,
30238,充实,2,2,5799,,1,0.0035%,
30240,饮水,2,2,5800,,1,0.0035%,
30242,模仿,2,2,5801,,1,0.0035%,
30249,各省,2,2,5802,,1,0.0035%,
30251,他还,2,2,5803,,1,0.0035%,
30253,再生,2,2,5804,,1,0.0035%,
30263,在本,2,2,5805,,1,0.0035%,
30266,转向,2,2,5806,,1,0.0035%,
30268,光伏,2,2,5807,,3,0.0105%,
30272,散发,2,2,5808,,1,0.0035%,
30275,多万,2,2,5809,,1,0.0035%,
30277,害人,2,2,5810,,1,0.0035%,
30285,王子,2,2,5811,,1,0.0035%,
30286,罢了,2,2,5812,,3,0.0105%,
30291,想去,2,2,5813,,1,0.0035%,
30303,约束,2,2,5814,,1,0.0035%,
30307,民营,2,2,5815,,1,0.0035%,
30309,万达,2,2,5816,,1,0.0035%,
30319,亮相,2,2,5817,,1,0.0035%,
30322,愤怒,2,2,5818,,5,0.0176%,
30326,环比,2,2,5819,,1,0.0035%,
30328,气管,2,2,5820,,1,0.0035%,
30336,大致,2,2,5821,,1,0.0035%,
30340,交管,2,2,5822,,1,0.0035%,
30346,刑法,2,2,5823,,1,0.0035%,
30347,呕吐,2,2,5824,,3,0.0105%,
30352,创办,2,2,5825,,1,0.0035%,
30360,变动,2,2,5826,,1,0.0035%,
30362,巡逻,2,2,5827,,1,0.0035%,
30367,悲伤,2,2,5828,,1,0.0035%,
30372,几种,2,2,5829,,1,0.0035%,
30375,固醇,2,2,5830,,3,0.0105%,
30386,水瓶,2,2,5831,,3,0.0105%,
30388,社群,2,2,5832,,1,0.0035%,
30391,港口,2,2,5833,,1,0.0035%,
30392,美人,2,2,5834,,1,0.0035%,
30394,妇科,2,2,5835,,1,0.0035%,
30400,借鉴,2,2,5836,,1,0.0035%,
30401,更要,2,2,5837,,1,0.0035%,
30404,却不,2,2,5838,,1,0.0035%,
30420,强国,2,2,5839,,1,0.0035%,
30425,文科,2,2,5840,,1,0.0035%,
30435,队友,2,2,5841,,1,0.0035%,
30437,带货,2,2,5842,,1,0.0035%,
30440,一笔,2,2,5843,,1,0.0035%,
30441,就来,2,2,5844,,1,0.0035%,
30444,好转,2,2,5845,,1,0.0035%,
30445,脖子,2,2,5846,,3,0.0105%,
30448,活得,2,2,5847,,1,0.0035%,
30451,处在,2,2,5848,,1,0.0035%,
30454,卖家,2,2,5849,,1,0.0035%,
30465,纯粹,2,2,5850,,3,0.0105%,
30468,里有,2,2,5851,,1,0.0035%,
30470,没钱,2,2,5852,,1,0.0035%,
30474,率为,2,2,5853,,1,0.0035%,
30475,收拾,2,2,5854,,3,0.0105%,
30477,出让,2,2,5855,,1,0.0035%,
30483,宪法,2,2,5856,,3,0.0105%,
30485,煤炭,2,2,5857,,5,0.0176%,
30489,陈某,2,2,5858,,4,0.0141%,
30492,充值,2,2,5859,,1,0.0035%,
30494,亲属,2,2,5860,,1,0.0035%,
30495,火热,2,2,5861,,1,0.0035%,
30499,赶快,2,2,5862,,1,0.0035%,
30502,电网,2,2,5863,,1,0.0035%,
30506,说着,2,2,5864,,1,0.0035%,
30507,分工,2,2,5865,,1,0.0035%,
30514,心痛,2,2,5866,,1,0.0035%,
30516,发改,2,2,5867,,1,0.0035%,
30517,湿地,2,2,5868,,4,0.0141%,
30518,饮用,2,2,5869,,1,0.0035%,
30520,珠宝,2,2,5870,,1,0.0035%,
30536,各县,2,2,5871,,1,0.0035%,
30537,大海,2,2,5872,,1,0.0035%,
30555,乏力,2,2,5873,,1,0.0035%,
30556,学士,2,2,5874,,1,0.0035%,
30559,我院,2,2,5875,,1,0.0035%,
30560,维权,2,2,5876,,1,0.0035%,
30562,必定,2,2,5877,,1,0.0035%,
30568,平淡,2,2,5878,,3,0.0105%,
30570,大哥,2,2,5879,,1,0.0035%,
30572,病房,2,2,5880,,1,0.0035%,
30585,宝马,2,2,5881,,1,0.0035%,
30587,村的,2,2,5882,,1,0.0035%,
30595,丢失,2,2,5883,,3,0.0105%,
30596,喜悦,2,2,5884,,3,0.0105%,
30599,恐怕,2,2,5885,,1,0.0035%,
30601,你对,2,2,5886,,1,0.0035%,
30603,欢喜,2,2,5887,,1,0.0035%,
30604,起码,2,2,5888,,1,0.0035%,
30606,美观,2,2,5889,,1,0.0035%,
30607,里程,2,2,5890,,1,0.0035%,
30609,何况,2,2,5891,,1,0.0035%,
30615,防线,2,2,5892,,1,0.0035%,
30616,届时,2,2,5893,,1,0.0035%,
30617,美景,2,2,5894,,1,0.0035%,
30621,演绎,2,2,5895,,3,0.0105%,
30639,头上,2,2,5896,,1,0.0035%,
30642,神仙,2,2,5897,,1,0.0035%,
30643,留意,2,2,5898,,1,0.0035%,
30648,勇于,2,2,5899,,1,0.0035%,
30649,欧盟,2,2,5900,,1,0.0035%,
30653,地板,2,2,5901,,1,0.0035%,
30656,调控,2,2,5902,,1,0.0035%,
30658,事发,2,2,5903,,1,0.0035%,
30660,拿下,2,2,5904,,1,0.0035%,
30665,寓意,2,2,5905,,1,0.0035%,
30671,重疾,2,2,5906,,1,0.0035%,
30677,不已,2,2,5907,,1,0.0035%,
30678,地处,2,2,5908,,1,0.0035%,
30694,刷题,2,2,5909,,3,0.0105%,
30695,层层,2,2,5910,,1,0.0035%,
30709,溃疡,2,2,5911,,3,0.0105%,
30718,拯救,2,2,5912,,3,0.0105%,
30719,来得,2,2,5913,,1,0.0035%,
30724,偶像,2,2,5914,,1,0.0035%,
30725,不分,2,2,5915,,1,0.0035%,
30738,亲切,2,2,5916,,1,0.0035%,
30756,西医,2,2,5917,,1,0.0035%,
30758,解题,2,2,5918,,1,0.0035%,
30767,还未,2,2,5919,,1,0.0035%,
30769,活泼,2,2,5920,,3,0.0105%,
30776,持久,2,2,5921,,1,0.0035%,
30777,杀菌,2,2,5922,,1,0.0035%,
30780,夸张,2,2,5923,,3,0.0105%,
30788,录音,2,2,5924,,1,0.0035%,
30793,定时,2,2,5925,,1,0.0035%,
30795,月生,2,2,5926,,1,0.0035%,
30796,清凉,2,2,5927,,3,0.0105%,
30797,终究,2,2,5928,,1,0.0035%,
30799,可怜,2,2,5929,,3,0.0105%,
30800,葫芦,2,2,5930,,5,0.0176%,
30802,最强,2,2,5931,,1,0.0035%,
30803,收纳,2,2,5932,,1,0.0035%,
30818,亮的,2,2,5933,,1,0.0035%,
30819,落后,2,2,5934,,1,0.0035%,
30825,下旬,2,2,5935,,1,0.0035%,
30828,宽松,2,2,5936,,3,0.0105%,
30830,门市,2,2,5937,,1,0.0035%,
30847,弥补,2,2,5938,,3,0.0105%,
30850,伴有,2,2,5939,,1,0.0035%,
30851,身的,2,2,823,2,2,0.0070%,
30853,蓝天,2,2,5940,,1,0.0035%,
30857,享有,2,2,5941,,1,0.0035%,
30862,阿拉,2,2,5942,,1,0.0035%,
30865,必需,2,2,5943,,1,0.0035%,
30867,说出,2,2,5944,,1,0.0035%,
30876,此刻,2,2,5945,,1,0.0035%,
30878,挽回,2,2,5946,,3,0.0105%,
30879,观赏,2,2,5947,,1,0.0035%,
30881,油画,2,2,5948,,1,0.0035%,
30882,纺织,2,2,5949,,3,0.0105%,
30885,家用,2,2,5950,,1,0.0035%,
30896,即是,2,2,5951,,1,0.0035%,
30898,少吃,2,2,5952,,1,0.0035%,
30899,师大,2,2,5953,,1,0.0035%,
30903,引擎,2,2,5954,,3,0.0105%,
30906,简洁,2,2,5955,,1,0.0035%,
30909,拉开,2,2,5956,,1,0.0035%,
30911,所能,2,2,5957,,1,0.0035%,
30915,历经,2,2,5958,,1,0.0035%,
30923,友情,2,2,5959,,1,0.0035%,
30930,一处,2,2,5960,,1,0.0035%,
30935,损坏,2,2,5961,,1,0.0035%,
30937,预售,2,2,5962,,1,0.0035%,
30938,假设,2,2,5963,,1,0.0035%,
30943,版的,2,2,5964,,1,0.0035%,
30948,交友,2,2,5965,,1,0.0035%,
30953,为其,2,2,5966,,1,0.0035%,
30954,方针,2,2,5967,,1,0.0035%,
30960,湿气,2,2,5968,,1,0.0035%,
30966,高一,2,2,5969,,1,0.0035%,
30972,发烧,2,2,5970,,1,0.0035%,
30973,工伤,2,2,5971,,1,0.0035%,
30976,日后,2,2,5972,,1,0.0035%,
30977,饺子,2,2,5973,,3,0.0105%,
30980,衣物,2,2,5974,,1,0.0035%,
30981,巅峰,2,2,5975,,3,0.0105%,
30982,环球,2,2,5976,,1,0.0035%,
30984,三四,2,2,5977,,1,0.0035%,
30985,百科,2,2,5978,,1,0.0035%,
30989,扬州,2,2,5979,,1,0.0035%,
30999,冒险,2,2,5980,,1,0.0035%,
31006,最具,2,2,5981,,1,0.0035%,
31014,走在,2,2,5982,,1,0.0035%,
31015,高手,2,2,5983,,1,0.0035%,
31016,韭菜,2,2,5984,,3,0.0105%,
31038,核桃,2,2,5985,,1,0.0035%,
31040,大爷,2,2,5986,,1,0.0035%,
31047,钱财,2,2,5987,,1,0.0035%,
31051,打通,2,2,5988,,1,0.0035%,
31054,时报,2,2,5989,,1,0.0035%,
31062,一丝,2,2,5990,,1,0.0035%,
31066,欧美,2,2,5991,,1,0.0035%,
31079,查找,2,2,5992,,1,0.0035%,
31081,玩耍,2,2,5993,,3,0.0105%,
31082,私信,2,2,5994,,1,0.0035%,
31085,消杀,2,2,5995,,1,0.0035%,
31091,感知,2,2,5996,,1,0.0035%,
31096,他也,2,2,5997,,1,0.0035%,
31097,徐州,2,2,5998,,3,0.0105%,
31102,养猪,2,2,5999,,1,0.0035%,
62,０,1,1,6000,,1,0.0035%,
63,１,1,1,6001,,1,0.0035%,
64,２,1,1,6002,,1,0.0035%,
65,３,1,1,6003,,1,0.0035%,
66,４,1,1,6004,,1,0.0035%,
67,５,1,1,6005,,1,0.0035%,
68,６,1,1,6006,,1,0.0035%,
69,７,1,1,6007,,1,0.0035%,
70,８,1,1,6008,,1,0.0035%,
71,９,1,1,6009,,1,0.0035%,
72,，,1,1,6010,,1,0.0035%,
73,。,1,1,6011,,1,0.0035%,
74,！,1,1,6012,,1,0.0035%,
75,？,1,1,6013,,1,0.0035%,
76,、,1,1,6014,,1,0.0035%,
77,：,1,1,6015,,1,0.0035%,
78,￥,1,1,6016,,1,0.0035%,
82,《,1,1,6017,,1,0.0035%,
83,》,1,1,6018,,1,0.0035%,
84,【,1,1,6019,,1,0.0035%,
85,】,1,1,6020,,1,0.0035%,
86,『,1,1,6021,,1,0.0035%,
87,』,1,1,6022,,1,0.0035%,
6323,▁我,2,1,2749,1,2,0.0070%,
6390,▁在,2,1,6023,,1,0.0035%,
7261,▁一,2,1,5017,1,2,0.0070%,
9875,▁你,2,1,6024,,1,0.0035%,
10002,▁大,2,1,6025,,1,0.0035%,
10612,▁第,2,1,3010,1,5,0.0176%,
10842,▁三,2,1,6026,,1,0.0035%,
10998,▁有,2,1,6027,,1,0.0035%,
11682,▁小,2,1,6028,,1,0.0035%,
12062,▁二,2,1,6029,,1,0.0035%,
12101,▁新,2,1,6030,,1,0.0035%,
12477,▁这,2,1,4430,1,2,0.0070%,
13170,▁中,2,1,2407,1,2,0.0070%,
14049,▁王,2,1,6031,,1,0.0035%,
14240,▁不,2,1,6032,,1,0.0035%,
14608,▁张,2,1,6033,,1,0.0035%,
14844,▁李,2,1,6034,,1,0.0035%,
15003,▁的,2,1,6035,,1,0.0035%,
15594,▁年,2,1,6036,,1,0.0035%,
16327,▁从,2,1,6037,,1,0.0035%,
16546,▁高,2,1,6038,,1,0.0035%,
17699,▁四,2,1,6039,,1,0.0035%,
18884,▁为,2,1,465,1,2,0.0070%,
19269,▁刘,2,1,6040,,1,0.0035%,
19594,▁五,2,1,6041,,1,0.0035%,
19634,▁但,2,1,4112,1,2,0.0070%,
19926,▁和,2,1,6042,,1,0.0035%,
19987,▁天,2,1,6043,,1,0.0035%,
20134,▁人,2,1,6044,,1,0.0035%,
20207,▁南,2,1,6045,,1,0.0035%,
20310,▁而,2,1,6046,,1,0.0035%,
20967,▁陈,2,1,6047,,1,0.0035%,
21471,▁本,2,1,6048,,1,0.0035%,
21673,▁对,2,1,4740,1,2,0.0070%,
22442,▁他,2,1,6049,,1,0.0035%,
22662,▁金,2,1,6050,,1,0.0035%,
22769,▁当,2,1,6051,,1,0.0035%,
22975,▁月,2,1,6052,,1,0.0035%,
23313,▁周,2,1,6053,,1,0.0035%,
23320,▁元,2,1,6054,,1,0.0035%,
23416,▁日,2,1,6055,,1,0.0035%,
23474,▁黄,2,1,6056,,1,0.0035%,
23517,▁是,2,1,6057,,1,0.0035%,
23573,▁上,2,1,5015,1,2,0.0070%,
23680,"」,",2,1,6058,,3,0.0105%,
24443,▁爱,2,1,6059,,1,0.0035%,
25181,▁想,2,1,6060,,1,0.0035%,
25609,▁杨,2,1,6061,,3,0.0105%,
26029,▁可,2,1,6062,,1,0.0035%,
26039,▁海,2,1,6063,,1,0.0035%,
26060,▁万,2,1,6064,,1,0.0035%,
26873,▁微,2,1,6065,,1,0.0035%,
26888,▁摄,2,1,6066,,1,0.0035%,
26978,▁用,2,1,6067,,1,0.0035%,
27003,▁老,2,1,6068,,1,0.0035%,
28063,▁最,2,1,5219,1,2,0.0070%,
28318,▁马,2,1,6069,,1,0.0035%,
28349,▁白,2,1,6070,,1,0.0035%,
28734,▁再,2,1,6071,,1,0.0035%,
29041,▁六,2,1,6072,,1,0.0035%,
29097,▁开,2,1,6073,,1,0.0035%,
29124,▁文,2,1,6074,,1,0.0035%,
29271,▁以,2,1,6075,,1,0.0035%,
29514,▁多,2,1,6076,,1,0.0035%,
29725,▁华,2,1,6077,,1,0.0035%,
29800,▁美,2,1,6078,,1,0.0035%,
29819,▁全,2,1,6079,,1,0.0035%,
29956,▁西,2,1,6080,,1,0.0035%,
30023,▁好,2,1,6081,,1,0.0035%,
30137,▁要,2,1,6082,,1,0.0035%,
30406,▁安,2,1,6083,,1,0.0035%,
30526,▁无,2,1,6084,,1,0.0035%,
30690,▁看,2,1,6085,,1,0.0035%,
31010,▁请,2,1,6086,,1,0.0035%,
31135,的,1,1,2,9,545,1.9154%,
31158,一,1,1,49,7,215,0.7556%,
31161,是,1,1,101,4,131,0.4604%,
31166,不,1,1,117,3,164,0.5764%,
31167,人,1,1,2,10,166,0.5834%,
31169,有,1,1,1,8,127,0.4463%,
31172,了,1,1,58,4,111,0.3901%,
31173,在,1,1,354,2,97,0.3409%,
31175,大,1,1,44,5,121,0.4252%,
31177,中,1,1,8,6,77,0.2706%,
31178,为,1,1,82,3,64,0.2249%,
31179,个,1,1,10,7,74,0.2601%,
31180,生,1,1,46,4,83,0.2917%,
31181,学,1,1,21,5,71,0.2495%,
31182,我,1,1,43,3,71,0.2495%,
31183,时,1,1,66,4,70,0.2460%,
31184,要,1,1,101,5,65,0.2284%,
31185,上,1,1,11,8,86,0.3022%,
31186,这,1,1,12,7,70,0.2460%,
31187,以,1,1,12,8,56,0.1968%,
31188,和,1,1,2,11,37,0.1300%,
31189,年,1,1,199,3,60,0.2109%,
31190,会,1,1,3,8,69,0.2425%,
31192,来,1,1,16,6,68,0.2390%,
31194,就,1,1,12,9,53,0.1863%,
31195,到,1,1,231,2,57,0.2003%,
31196,能,1,1,10,8,50,0.1757%,
31197,可,1,1,12,10,56,0.1968%,
31198,作,1,1,4,7,49,0.1722%,
31199,发,1,1,26,4,70,0.2460%,
31200,国,1,1,8,7,57,0.2003%,
31201,家,1,1,224,3,63,0.2214%,
31202,出,1,1,183,3,66,0.2320%,
31203,你,1,1,315,3,54,0.1898%,
31204,用,1,1,141,2,55,0.1933%,
31205,行,1,1,60,5,50,0.1757%,
31206,多,1,1,27,5,69,0.2425%,
31207,业,1,1,46,5,48,0.1687%,
31208,自,1,1,29,5,52,0.1828%,
31209,对,1,1,240,2,44,0.1546%,
31210,工,1,1,18,3,49,0.1722%,
31212,们,1,1,43,4,42,0.1476%,
31213,好,1,1,32,5,54,0.1898%,
31214,下,1,1,39,2,57,0.2003%,
31215,也,1,1,106,4,38,0.1335%,
31216,后,1,1,248,3,36,0.1265%,
31217,成,1,1,225,3,48,0.1687%,
31218,地,1,1,33,5,57,0.2003%,
31221,分,1,1,124,3,49,0.1722%,
31222,小,1,1,28,4,43,0.1511%,
31223,公,1,1,22,5,57,0.2003%,
31224,日,1,1,210,2,43,0.1511%,
31225,子,1,1,324,2,49,0.1722%,
31226,新,1,1,5,7,52,0.1828%,
31227,心,1,1,41,4,51,0.1792%,
31228,都,1,1,10,9,35,0.1230%,
31229,高,1,1,33,6,50,0.1757%,
31230,过,1,1,107,4,41,0.1441%,
31231,方,1,1,39,3,49,0.1722%,
31233,全,1,1,31,5,49,0.1722%,
31234,动,1,1,60,6,51,0.1792%,
31235,于,1,1,36,3,43,0.1511%,
31236,市,1,1,17,6,48,0.1687%,
31237,开,1,1,108,3,43,0.1511%,
31238,情,1,1,2,12,48,0.1687%,
31239,天,1,1,230,4,44,0.1546%,
31240,理,1,1,17,7,45,0.1581%,
31241,实,1,1,88,3,47,0.1652%,
31242,他,1,1,355,2,30,0.1054%,
31243,现,1,1,315,4,34,0.1195%,
31245,月,1,1,428,2,21,0.0738%,
31246,点,1,1,11,9,43,0.1511%,
31247,面,1,1,11,10,50,0.1757%,
31248,如,1,1,1,9,32,0.1125%,
31249,进,1,1,243,3,26,0.0914%,
31250,经,1,1,26,5,36,0.1265%,
31252,得,1,1,158,2,39,0.1371%,
31253,区,1,1,29,6,36,0.1265%,
31254,看,1,1,49,8,37,0.1300%,
31255,体,1,1,41,5,47,0.1652%,
31256,等,1,1,507,1,26,0.0914%,
31257,法,1,1,55,4,44,0.1546%,
31258,力,1,1,3,9,47,0.1652%,
31259,还,1,1,206,4,26,0.0914%,
31261,定,1,1,55,5,45,0.1581%,
31262,关,1,1,77,3,34,0.1195%,
31263,说,1,1,10,10,43,0.1511%,
31264,事,1,1,10,11,51,0.1792%,
31265,部,1,1,103,3,47,0.1652%,
31266,通,1,1,31,6,36,0.1265%,
31267,本,1,1,52,4,37,0.1300%,
31268,前,1,1,52,5,35,0.1230%,
31269,最,1,1,129,2,31,0.1089%,
31270,间,1,1,2,13,38,0.1335%,
31271,文,1,1,52,6,38,0.1335%,
31274,长,1,1,15,6,41,0.1441%,
31275,么,1,1,94,2,29,0.1019%,
31278,之,1,1,2,14,36,0.1265%,
31279,所,1,1,4,8,30,0.1054%,
31280,同,1,1,189,3,35,0.1230%,
31281,合,1,1,127,3,36,0.1265%,
31285,主,1,1,8,8,41,0.1441%,
31286,很,1,1,208,2,32,0.1125%,
31287,者,1,1,4,9,28,0.0984%,
31288,加,1,1,319,3,29,0.1019%,
31289,重,1,1,101,6,29,0.1019%,
31290,而,1,1,451,2,16,0.0562%,
31291,安,1,1,31,7,36,0.1265%,
31292,员,1,1,64,2,29,0.1019%,
31293,机,1,1,77,4,30,0.1054%,
31296,与,1,1,241,3,9,0.0316%,
31297,没,1,1,128,3,25,0.0879%,
31298,内,1,1,29,7,34,0.1195%,
31299,道,1,1,31,8,37,0.1300%,
31300,其,1,1,371,2,23,0.0808%,
31301,考,1,1,157,3,26,0.0914%,
31302,位,1,1,67,3,26,0.0914%,
31303,期,1,1,30,2,41,0.1441%,
31304,里,1,1,317,2,26,0.0914%,
31305,化,1,1,193,3,32,0.1125%,
31306,入,1,1,96,3,29,0.1019%,
31307,信,1,1,27,6,29,0.1019%,
31308,教,1,1,21,6,28,0.0984%,
31309,性,1,1,246,2,28,0.0984%,
31310,品,1,1,162,2,24,0.0843%,
31311,产,1,1,35,3,33,0.1160%,
31312,提,1,1,97,3,23,0.0808%,
31313,名,1,1,149,2,24,0.0843%,
31314,起,1,1,49,9,31,0.1089%,
31315,车,1,1,60,7,36,0.1265%,
31316,种,1,1,86,3,24,0.0843%,
31317,保,1,1,3,10,24,0.0843%,
31318,三,1,1,915,2,24,0.0843%,
31319,活,1,1,250,4,19,0.0668%,
31320,果,1,1,166,2,20,0.0703%,
31321,建,1,1,116,3,23,0.0808%,
31323,水,1,1,1422,1,26,0.0914%,
31324,第,1,1,66,5,26,0.0914%,
31325,更,1,1,27,7,24,0.0843%,
31327,己,1,1,62,4,17,0.0597%,
31328,着,1,1,420,2,24,0.0843%,
31329,电,1,1,45,4,36,0.1265%,
31331,务,1,1,56,4,33,0.1160%,
31332,无,1,1,20,4,26,0.0914%,
31333,明,1,1,10,12,26,0.0914%,
31334,意,1,1,109,3,35,0.1230%,
31335,当,1,1,638,2,27,0.0949%,
31336,场,1,1,17,8,26,0.0914%,
31337,然,1,1,180,2,20,0.0703%,
31338,度,1,1,168,3,34,0.1195%,
31339,民,1,1,14,7,38,0.1335%,
31341,平,1,1,19,5,27,0.0949%,
31342,想,1,1,505,2,22,0.0773%,
31343,及,1,1,47,5,14,0.0492%,
31345,做,1,1,32,6,23,0.0808%,
31346,相,1,1,103,4,26,0.0914%,
31347,因,1,1,357,2,12,0.0422%,
31348,感,1,1,2,15,30,0.1054%,
31349,常,1,1,44,6,27,0.0949%,
31350,手,1,1,1081,2,33,0.1160%,
31351,资,1,1,3,11,25,0.0879%,
31352,去,1,1,949,2,23,0.0808%,
31353,目,1,1,156,3,25,0.0879%,
31354,但,1,1,990,2,12,0.0422%,
31355,网,1,1,6,4,23,0.0808%,
31356,知,1,1,54,4,29,0.1019%,
31357,外,1,1,2,16,36,0.1265%,
31358,题,1,1,83,3,27,0.0949%,
31359,报,1,1,149,3,26,0.0914%,
31360,次,1,1,386,2,27,0.0949%,
31362,美,1,1,487,2,28,0.0984%,
31363,应,1,1,59,2,23,0.0808%,
31364,量,1,1,37,3,23,0.0808%,
31365,将,1,1,524,1,14,0.0492%,
31366,比,1,1,189,4,23,0.0808%,
31367,老,1,1,205,3,20,0.0703%,
31368,物,1,1,198,4,28,0.0984%,
31369,些,1,1,329,3,14,0.0492%,
31370,身,1,1,75,3,24,0.0843%,
31371,样,1,1,12,11,28,0.0984%,
31372,程,1,1,107,5,22,0.0773%,
31373,系,1,1,1,10,18,0.0633%,
31374,二,1,1,15,7,23,0.0808%,
31375,展,1,1,26,6,19,0.0668%,
